CrashID,State,Day,Month,Year,Hour,Minute,Crash_Type,Bus_Involvement,Heavy_Rigid_Truck_Involvement,Articulated_Truck_Involvement,Speed_Limit,Road_User,Gender,Age
2201612160267,VIC,16,12,2016,23,10,Single,No,No,No,60,Driver,Male,19
1201612170347,NSW,17,12,2016,0,24,Multiple,No,No,No,100,Driver,Male,20
4201612170072,SA,17,12,2016,1,48,Single,No,No,No,100,Driver,Male,23
5201612170165,WA,17,12,2016,5,20,Single,No,No,No,70,Driver,Female,25
2201612170268,VIC,17,12,2016,19,30,Multiple,No,No,No,60,Passenger,Female,1
3201612170232,QLD,17,12,2016,19,0,Single,No,No,No,100,Driver,Male,22
3201612170232,QLD,17,12,2016,19,0,Single,No,No,No,100,Passenger,Male,33
3201612170232,QLD,17,12,2016,19,0,Single,No,No,No,100,Passenger,Male,25
2201612180269,VIC,18,12,2016,1,45,Single,No,No,No,100,Motorcycle rider,Male,61
6201612180032,TAS,18,12,2016,8,15,Multiple,No,No,No,110,Driver,Male,53
1201612180348,NSW,18,12,2016,10,0,Multiple,No,No,No,70,Bicyclist,Female,33
3201612180233,QLD,18,12,2016,13,0,Single,No,No,No,100,Motorcycle rider,Male,35
1201612180349,NSW,18,12,2016,20,50,Pedestrian,No,No,No,50,Pedestrian,Female,66
3201612190234,QLD,19,12,2016,4,0,Single,No,No,No,100,Passenger,Female,14
1201612200350,NSW,20,12,2016,11,45,Pedestrian,No,No,No,50,Pedestrian,Female,86
5201612210166,WA,21,12,2016,16,19,Single,No,No,No,110,Driver,Female,45
6201612210033,TAS,21,12,2016,22,35,Pedestrian,No,No,No,100,Pedestrian,Female,32
1201612220351,NSW,22,12,2016,5,35,Pedestrian,No,Yes,No,110,Pedestrian,Female,48
3201612220235,QLD,22,12,2016,13,0,Multiple,No,No,No,80,Driver,Male,39
5201612230167,WA,23,12,2016,4,50,Single,No,No,No,110,Passenger,Female,21
5201612240168,WA,24,12,2016,1,10,Multiple,No,No,Yes,110,Driver,Male,53
4201612240073,SA,24,12,2016,14,21,Single,No,No,No,100,Motorcycle rider,Male,48
1201612240352,NSW,24,12,2016,15,20,Single,No,No,No,100,Driver,Female,76
3201612240236,QLD,24,12,2016,18,0,Multiple,No,No,No,80,Passenger,Unknown,0
2201612250270,VIC,25,12,2016,5,0,Multiple,No,No,No,60,Driver,Male,37
1201612250353,NSW,25,12,2016,14,0,Multiple,No,No,No,100,Driver,Female,67
1201612250354,NSW,25,12,2016,15,50,Single,No,No,No,80,Driver,Male,51
3201612250237,QLD,25,12,2016,19,0,Pedestrian,No,No,No,50,Pedestrian,Male,9
5201612260169,WA,26,12,2016,15,29,Single,No,No,No,110,Motorcycle pillion passenger,Male,16
2201612260271,VIC,26,12,2016,16,42,Multiple,No,No,Yes,80,Driver,Male,27
1201612270355,NSW,27,12,2016,3,0,Single,No,No,No,80,Driver,Male,26
2201612270272,VIC,27,12,2016,5,40,Single,No,No,No,100,Passenger,Male,29
1201612270356,NSW,27,12,2016,14,48,Single,No,No,No,100,Passenger,Female,24
2201612270273,VIC,27,12,2016,19,35,Multiple,No,No,No,50,Motorcycle rider,Male,44
4201612270074,SA,27,12,2016,19,0,Single,No,No,No,60,Driver,Male,38
2201612270274,VIC,27,12,2016,22,0,Single,No,No,No,100,Driver,Male,36
1201612280357,NSW,28,12,2016,15,53,Pedestrian,No,No,No,50,Pedestrian,Male,73
1201612280358,NSW,28,12,2016,16,20,Multiple,No,No,No,80,Passenger,Male,12
2201612280275,VIC,28,12,2016,16,5,Single,No,No,No,100,Driver,Male,48
5201612280170,WA,28,12,2016,19,30,Multiple,No,No,No,50,Motorcycle rider,Male,15
1201612290359,NSW,29,12,2016,15,15,Multiple,No,No,No,110,Motorcycle rider,Male,58
4201612290075,SA,29,12,2016,20,0,Single,No,No,No,110,Driver,Male,18
4201612300076,SA,30,12,2016,12,10,Single,No,No,No,110,Driver,Male,35
3201612300238,QLD,30,12,2016,13,0,Pedestrian,No,No,No,50,Pedestrian,Male,0
2201612300276,VIC,30,12,2016,16,40,Multiple,No,No,No,100,Motorcycle rider,Male,40
2201612300276,VIC,30,12,2016,16,40,Multiple,No,No,No,100,Motorcycle rider,Male,32
7201612310040,NT,31,12,2016,21,50,Pedestrian,No,No,No,60,Pedestrian,Male,46
